"payment_id","customer_id","staff_id","rental_id","amount","payment_date"
"25982","338","2","7584","3.99","2022-01-25T06:20:46.858165"
"26020","342","2","7280","2.99","2022-01-28T06:24:56.662097"
"26040","344","2","9788","4.99","2022-01-24T23:22:58.192644"
"26044","345","2","5508","3.99","2022-01-25T20:04:12.604176"
"26052","346","2","4420","4.99","2022-01-29T08:59:41.892268"
"26056","346","2","6136","4.99","2022-01-24T16:18:55.801554"
"26079","347","2","8771","2.99","2022-01-28T02:57:55.420139"
"26098","348","2","8682","4.99","2022-01-26T04:48:20.812648"
"26111","349","1","9731","0.99","2022-01-26T16:55:57.447561"
"26118","350","2","6408","3.99","2022-01-30T23:41:13.13905"
"26125","351","1","5912","3.99","2022-01-25T21:03:31.321244"
"26210","359","2","4830","7.99","2022-01-25T13:14:38.375093"
"26224","360","1","6442","0.99","2022-01-28T10:57:12.004845"
"26232","360","1","9283","4.99","2022-01-31T22:48:20.476302"
"26248","362","2","5563","1.99","2022-01-28T16:46:56.060869"
"26250","362","1","6204","4.99","2022-01-30T13:21:56.409712"
"26256","362","2","8325","2.99","2022-01-25T02:56:55.47752"
"26304","366","2","6971","4.99","2022-01-25T06:01:43.643594"
"26320","367","2","6835","5.99","2022-01-30T14:27:17.170544"
"26350","370","2","6714","0.99","2022-01-30T16:43:44.706293"
"26372","372","1","5501","6.99","2022-01-27T21:11:07.486863"
"26430","376","1","9828","2.99","2022-01-26T01:53:44.821575"
"26431","376","1","9872","0.99","2022-01-23T17:01:21.848837"
"26443","377","1","10183","8.99","2022-01-24T22:46:58.410717"
"26556","389","2","5626","3.99","2022-01-29T03:29:54.729865"
"26567","390","2","4191","3.99","2022-01-28T14:58:01.844216"
"26570","390","1","6215","4.99","2022-01-25T12:54:08.748083"
"26595","392","1","7981","1.99","2022-01-28T00:17:58.027775"
"26607","393","2","7486","0.99","2022-01-23T21:00:30.232556"
"26694","402","1","4399","2.99","2022-01-28T10:13:16.957269"
"26702","402","2","9779","0.99","2022-01-28T20:21:47.633639"
"26704","403","2","3737","3.99","2022-01-30T05:07:56.236776"
"26707","403","2","6322","2.99","2022-01-27T23:28:50.379873"
"26716","404","1","4495","2.99","2022-01-31T12:53:08.775986"
"26731","405","2","5040","7.99","2022-01-27T03:04:20.851515"
"26798","410","1","5150","3.99","2022-01-25T05:36:56.350013"
"26810","411","1","3928","2.99","2022-01-30T08:22:22.908627"
"26812","411","1","4246","2.99","2022-01-31T07:03:41.611383"
"26815","411","1","7102","1.99","2022-01-23T21:10:42.493436"
"26823","412","2","4074","0.99","2022-01-24T01:41:39.663527"
"26835","414","1","3957","10.99","2022-01-26T03:08:01.831015"
"26862","416","2","8349","5.99","2022-01-31T19:43:55.34611"
"26936","423","1","7849","9.99","2022-01-27T07:28:52.305866"
"26946","424","1","6589","2.99","2022-01-26T05:37:04.440889"
"26947","424","1","7594","2.99","2022-01-24T06:20:16.145622"
"26958","425","2","4362","5.99","2022-01-29T23:11:00.443853"
"26981","426","1","9185","5.99","2022-01-25T17:03:49.580539"
"26983","426","2","10172","10.99","2022-01-23T14:42:35.952907"
"26990","427","2","8182","3.99","2022-01-23T14:03:52.212496"
"26996","428","1","4151","0.99","2022-01-30T03:37:12.902907"
"26999","428","1","7823","6.99","2022-01-24T01:08:16.496342"
"27047","433","2","7907","4.99","2022-01-29T23:56:27.233052"
"27048","433","1","8414","5.99","2022-01-29T00:14:40.555887"
"27123","440","2","5594","0.99","2022-01-31T11:47:07.907932"
"27133","441","2","3695","2.99","2022-01-30T23:17:42.097234"
"27138","441","2","6636","2.99","2022-01-30T17:59:33.470404"
"27165","443","2","3510","5.99","2022-01-25T16:49:59.27862"
"27212","447","1","5331","4.99","2022-01-29T00:05:28.141592"
"27213","447","1","5734","0.99","2022-01-28T18:21:33.269492"
"27219","447","2","9076","5.99","2022-01-27T23:48:16.534811"
"27269","453","2","4805","2.99","2022-01-31T02:56:00.76875"
"27271","453","1","6752","4.99","2022-01-29T18:26:10.999102"
"27280","454","2","6260","4.99","2022-01-26T01:31:02.33936"
"27283","454","1","8806","0.99","2022-01-30T11:10:49.552168"
"27284","454","2","9041","0.99","2022-01-31T06:50:11.445827"
"27330","459","1","8289","9.99","2022-01-31T03:24:41.509815"
"27386","464","2","6601","3.99","2022-01-27T22:47:58.661909"
"27394","466","2","7080","2.99","2022-01-30T06:43:07.278335"
"27425","469","2","3522","4.99","2022-01-25T18:24:22.361519"
"27452","470","1","6927","10.99","2022-01-28T21:59:30.986557"
"27475","472","1","6584","2.99","2022-01-30T23:38:22.20182"
"27529","477","2","7302","2.99","2022-01-24T07:27:29.400687"
"27552","479","2","7893","2.99","2022-01-29T17:32:08.62287"
"27662","488","1","7373","5.99","2022-01-30T19:36:27.91762"
"27668","488","1","9537","0.99","2022-01-24T02:22:50.894972"
"27681","490","2","6230","2.99","2022-01-31T03:59:03.556039"
"27695","491","2","7688","7.99","2022-01-28T20:20:07.650179"
"27721","494","1","5180","2.99","2022-01-27T17:35:47.616874"
"27745","496","1","4261","4.99","2022-01-25T16:32:17.026956"
"27850","505","2","5976","9.99","2022-01-24T19:33:29.379055"
"27908","510","1","7457","2.99","2022-02-01T00:24:45.836239"
"27934","513","2","3872","0.99","2022-01-24T20:04:19.819173"
"27937","513","2","4220","4.99","2022-01-26T14:18:23.564235"
"27965","516","2","8534","5.99","2022-01-25T12:35:11.983461"
"27970","517","1","4369","4.99","2022-01-26T04:38:05.130141"
"27974","517","1","5206","7.99","2022-01-27T08:32:41.897197"
"28011","520","1","5853","3.99","2022-01-27T00:52:24.230587"
"28050","523","1","5287","6.99","2022-01-30T01:52:34.674126"
"28058","524","1","4366","5.99","2022-01-29T02:22:30.472374"
"28061","524","1","6240","6.99","2022-01-25T14:08:48.99914"
"28066","525","1","3993","6.99","2022-01-29T07:24:36.980876"
"28097","527","1","4888","0.99","2022-01-30T04:13:40.307321"
"28194","535","1","6504","2.99","2022-01-24T04:16:59.24768"
"28199","536","1","3483","4.99","2022-01-23T19:23:05.221128"
"28221","537","2","8256","4.99","2022-01-28T22:33:46.177664"
"28233","538","1","9307","0.99","2022-01-27T10:21:25.74713"
"28268","542","2","6325","5.99","2022-01-28T18:58:39.272738"
"28271","542","1","8533","4.99","2022-01-31T06:48:28.683377"
"28273","543","1","4887","2.99","2022-01-27T21:44:29.621241"
"28325","549","1","4447","0.99","2022-01-26T04:03:27.347228"
"28326","549","1","7252","7.99","2022-01-24T07:59:57.17721"
"28328","549","1","8316","4.99","2022-01-30T15:00:01.813556"
"28351","552","1","4477","6.99","2022-01-29T12:13:26.41943"
"28360","553","1","3495","6.99","2022-01-24T05:34:00.859577"
"28373","553","1","7890","4.99","2022-01-29T06:31:42.771472"
"28374","553","2","9272","4.99","2022-01-24T16:51:35.041671"
"28405","558","1","3990","3.99","2022-01-27T12:17:07.564415"
"28421","559","2","5396","1.99","2022-01-27T15:49:19.632235"
"28430","560","1","3941","4.99","2022-01-25T10:09:41.372617"
"28446","561","1","6621","0.99","2022-01-24T23:23:46.116566"
"28455","562","1","6607","8.99","2022-01-25T13:19:52.018782"
"28558","571","2","6676","8.99","2022-01-28T01:20:05.397552"
"28578","573","2","4023","4.99","2022-01-29T19:17:22.568869"
"28586","573","1","8400","4.99","2022-01-27T18:35:21.567336"
"28602","574","1","7964","2.99","2022-01-26T06:02:23.50401"
"28640","577","1","8060","6.99","2022-01-30T22:31:27.169285"
"28665","579","2","9553","5.99","2022-01-28T21:02:20.534904"
"28702","582","1","7575","2.99","2022-01-25T09:16:27.711445"
"28751","587","2","3969","0.99","2022-01-27T05:16:35.472463"
"28754","587","2","6665","6.99","2022-01-28T08:26:12.717351"
"28760","588","1","3628","4.99","2022-01-26T00:07:07.821745"
"28786","590","2","4722","4.99","2022-01-29T03:14:17.287248"
"28792","590","1","7010","4.99","2022-01-24T11:57:22.018437"
"28846","594","1","6473","6.99","2022-01-28T20:36:45.787613"
"28851","594","1","9545","7.99","2022-01-27T04:36:19.120588"
"28861","595","1","6704","6.99","2022-01-26T13:59:21.798931"
"28864","595","1","7396","4.99","2022-01-28T13:32:33.416069"
"28878","596","1","10094","3.99","2022-01-25T07:39:49.876371"
"28930","204","1","4043","0.99","2022-01-26T16:17:07.714208"
"28933","204","1","5619","2.99","2022-01-26T17:20:10.867847"
"28936","204","2","6631","0.99","2022-01-27T11:29:04.418494"
"28941","204","1","9394","5.99","2022-01-29T03:16:52.194898"
"28947","205","1","4729","4.99","2022-01-24T08:07:39.845484"
"28949","205","2","7976","7.99","2022-01-24T04:23:22.81501"
"28982","208","2","4985","4.99","2022-01-29T07:02:32.205185"
"28999","1","1","7841","4.99","2022-01-29T14:03:02.267403"
"29000","1","2","8033","4.99","2022-01-28T21:10:06.039818"
"29012","2","2","8705","5.99","2022-01-23T15:26:35.170413"
"29018","2","1","10136","2.99","2022-01-27T22:30:44.556404"
"29031","3","2","9816","4.99","2022-01-30T22:08:32.020998"
"29036","4","1","9371","5.99","2022-01-29T10:05:28.038014"
"29046","5","2","7293","0.99","2022-01-25T11:56:59.99137"
"29070","7","2","6761","3.99","2022-01-24T10:02:19.440986"
"29090","9","1","6165","5.99","2022-01-30T07:59:04.197277"
"29140","13","1","9736","7.99","2022-01-31T08:23:12.393893"
"29144","14","1","5104","0.99","2022-01-24T03:46:33.017033"
"29147","14","1","5565","7.99","2022-01-31T15:34:02.850311"
"29150","14","1","8548","3.99","2022-01-29T05:16:44.112776"
"29212","21","1","7994","0.99","2022-01-30T05:36:00.212832"
"29222","22","2","9410","0.99","2022-01-31T07:47:55.82618"
"29244","24","1","9723","0.99","2022-01-25T16:05:26.91934"
"29251","25","2","6905","2.99","2022-01-28T07:44:31.479166"
"29260","26","1","4382","4.99","2022-01-27T10:48:21.210917"
"29320","30","2","8038","4.99","2022-01-29T21:59:59.107009"
"29340","32","2","4771","2.99","2022-01-27T22:51:10.707437"
"29392","36","1","7647","0.99","2022-01-25T21:43:10.482476"
"29396","36","1","8952","4.99","2022-01-30T09:59:24.427562"
"29415","38","2","7163","5.99","2022-01-30T09:08:45.750412"
"29418","38","2","8924","3.99","2022-01-27T21:17:39.510897"
"29432","39","2","8723","7.99","2022-01-24T15:19:35.830792"
"29477","42","2","8852","3.99","2022-01-24T13:09:37.187795"
"29490","43","2","8376","4.99","2022-01-23T16:16:12.762605"
"29512","46","1","3916","4.99","2022-01-29T01:12:20.546341"
"29540","49","1","6214","4.99","2022-01-29T23:11:32.34633"
"29564","50","2","10046","2.99","2022-01-30T14:26:30.705567"
"29574","51","1","7636","5.99","2022-01-25T15:15:18.197513"
"29583","52","1","6394","7.99","2022-01-24T14:02:10.037545"
"29599","54","2","5055","1.99","2022-01-30T06:19:54.625322"
"29617","56","1","5142","4.99","2022-01-26T12:36:14.099979"
"29633","57","1","9211","1.99","2022-01-28T01:21:13.224313"
"29651","59","1","5207","3.99","2022-01-24T09:33:57.282899"
"29656","59","2","9573","6.99","2022-01-28T08:46:43.507237"
"29662","60","1","7494","0.99","2022-01-25T01:50:12.448119"
"29682","63","2","6847","8.99","2022-01-25T04:11:37.93689"
"29684","63","2","9007","0.99","2022-01-25T16:02:30.153969"
"29704","64","1","7476","1.99","2022-01-26T20:38:48.013297"
"29738","67","2","8563","1.99","2022-01-31T12:50:00.895079"
"29745","68","1","6512","4.99","2022-01-26T05:43:30.606687"
"29768","71","2","4614","4.99","2022-01-25T10:22:56.83847"
"29783","71","1","8783","3.99","2022-01-25T14:11:19.939041"
"29785","71","1","8956","0.99","2022-01-30T19:16:15.627063"
"29793","72","1","9027","2.99","2022-01-30T08:53:23.604139"
"29860","78","1","6344","4.99","2022-01-28T01:58:21.124621"
"29883","80","1","4688","5.99","2022-01-29T16:05:52.842763"
"29930","85","2","4451","0.99","2022-01-26T22:25:04.660241"
"29942","86","2","5295","0.99","2022-01-28T00:25:30.441031"
"29944","86","2","6872","7.99","2022-01-26T10:51:34.290531"
"29950","87","1","5084","7.99","2022-01-27T08:01:44.267356"
"29952","87","2","5700","4.99","2022-01-29T17:27:27.477479"
"29982","89","2","7995","4.99","2022-01-27T08:40:07.01838"
"29988","89","2","9767","0.99","2022-01-26T04:56:41.914422"
"29998","90","1","8024","2.99","2022-01-30T13:46:02.638175"
"30001","90","2","9337","2.99","2022-01-26T21:36:28.026499"
"30019","91","2","9228","2.99","2022-01-26T08:08:16.117808"
"30024","92","1","4360","2.99","2022-01-23T21:28:02.191688"
"30031","92","2","6277","6.99","2022-01-25T08:20:29.961862"
"30036","92","1","9240","4.99","2022-01-23T18:55:40.58914"
"30050","95","1","3633","1.99","2022-01-27T14:49:07.449243"
"30083","98","2","3682","7.99","2022-01-31T05:23:42.581618"
"30116","100","1","7921","1.99","2022-01-28T21:44:56.064539"
"30117","100","2","8203","0.99","2022-01-25T10:08:28.548727"
"30131","101","2","9965","6.99","2022-01-30T21:28:10.03152"
"30142","102","1","5716","2.99","2022-01-29T22:50:46.473646"
"30191","106","1","4665","3.99","2022-01-29T13:17:09.120158"
"30193","106","2","6992","0.99","2022-01-24T06:51:00.946"
"30209","107","1","7600","7.99","2022-01-24T08:14:50.413138"
"30215","108","2","4082","2.99","2022-01-23T15:44:27.976362"
"30254","112","2","7691","4.99","2022-01-26T17:28:46.09246"
"30297","115","1","6798","6.99","2022-01-28T03:18:20.570168"
"30300","115","1","7983","4.99","2022-01-31T03:35:42.767788"
"30306","116","1","4027","0.99","2022-01-28T22:48:42.008602"
"30359","121","2","8788","1.99","2022-01-25T07:03:00.549549"
"30371","122","1","7267","2.99","2022-01-25T00:31:25.435501"
"30382","123","1","7852","2.99","2022-01-27T00:38:48.216483"
"30416","126","2","5137","0.99","2022-01-30T16:22:39.446749"
"30457","129","1","8339","4.99","2022-01-25T04:23:42.507078"
"30478","131","2","8071","0.99","2022-01-26T15:26:42.403478"
"30498","133","2","4566","2.99","2022-01-27T17:52:01.4306"
"30514","134","2","7965","4.99","2022-01-29T15:02:57.715494"
"30540","137","2","4474","3.99","2022-01-29T13:51:12.386854"
"30548","137","2","8954","2.99","2022-01-29T19:53:45.697523"
"30656","146","2","6184","6.99","2022-01-31T01:56:42.828438"
"30670","147","1","7723","0.99","2022-01-27T08:54:37.562899"
"30675","148","1","4746","2.99","2022-01-31T02:51:47.552311"
"30703","149","2","7559","4.99","2022-01-26T20:16:50.955575"
"30713","151","2","6854","0.99","2022-01-24T08:15:46.510481"
"30729","153","2","4670","5.99","2022-01-24T06:34:13.820646"
"30745","154","1","7055","4.99","2022-01-31T01:53:25.777875"
"30779","157","2","8347","0.99","2022-01-28T05:36:49.204818"
"30814","160","2","7500","0.99","2022-01-27T12:22:37.13138"
"30883","167","2","4493","0.99","2022-01-31T14:16:10.685652"
"30891","167","1","8092","2.99","2022-01-26T17:56:48.084819"
"30926","170","2","4113","4.99","2022-01-26T06:27:48.823361"
"30959","173","2","3717","0.99","2022-01-31T04:28:54.142026"
"30975","174","1","6909","4.99","2022-01-24T07:02:01.986259"
"30978","174","1","9301","4.99","2022-01-26T18:48:49.819264"
"30986","175","1","8244","2.99","2022-01-28T04:23:43.082852"
"30989","175","1","8817","4.99","2022-01-25T18:09:00.48208"
"31023","178","2","8696","4.99","2022-01-29T07:25:24.509162"
"31038","179","1","8731","8.99","2022-01-29T08:29:47.01576"
"31050","180","1","9373","0.99","2022-01-23T21:42:06.804108"
"31054","181","2","6477","4.99","2022-01-25T16:54:34.008907"
"31084","183","2","9672","5.99","2022-01-28T09:06:57.032465"
"31096","185","1","4186","9.99","2022-01-26T16:34:34.583175"
"31112","186","2","8872","0.99","2022-01-30T01:06:28.979451"
"31113","186","2","9303","2.99","2022-01-23T17:24:47.867625"
"31118","187","2","5366","0.99","2022-01-31T23:34:05.023035"
"31163","192","1","5400","2.99","2022-01-23T20:51:36.691653"
"31229","198","1","10112","4.99","2022-01-28T13:20:57.002052"
"31285","210","1","4989","3.99","2022-01-27T04:02:23.024961"
"31302","211","2","6438","0.99","2022-01-24T03:15:17.996237"
"31318","213","2","4236","4.99","2022-01-25T15:15:21.520576"
"31327","213","2","9340","2.99","2022-01-31T05:45:54.522033"
"31350","217","2","5576","2.99","2022-01-26T01:39:08.244197"
"31356","217","2","9317","2.99","2022-01-31T06:29:29.609793"
"31364","218","2","9018","6.99","2022-01-29T00:40:35.669584"
"31378","219","1","8430","0.99","2022-01-27T04:57:08.124071"
"31383","220","2","5613","2.99","2022-01-30T18:00:37.428803"
"31407","222","1","5266","3.99","2022-01-27T23:54:16.915021"
"31412","222","2","7786","0.99","2022-01-24T09:15:24.445317"
"31430","224","2","8439","2.99","2022-01-29T07:22:44.760295"
"31466","227","1","8234","0.99","2022-01-24T08:15:44.716986"
"31478","228","1","5151","2.99","2022-01-27T14:58:38.564583"
"31524","231","2","9711","2.99","2022-01-29T07:04:43.565359"
"31533","232","2","8401","4.99","2022-01-29T17:52:07.140924"
"31577","236","2","6049","0.99","2022-01-24T00:15:27.252054"
"31613","238","2","9841","7.99","2022-01-27T00:28:13.936936"
"31624","239","2","9676","0.99","2022-01-29T04:23:16.176299"
"31625","239","1","9863","5.99","2022-01-23T23:33:44.464232"
"31627","240","2","5262","4.99","2022-01-27T09:57:21.238751"
"31687","244","2","10047","4.99","2022-01-30T04:52:08.298955"
"31737","250","1","5998","2.99","2022-01-27T02:29:31.41487"
"31801","257","2","6711","5.99","2022-01-28T19:58:53.871022"
"31806","257","2","7518","5.99","2022-01-30T23:30:04.14227"
"31815","258","1","4677","5.99","2022-01-27T15:05:46.283849"
"31819","258","1","5935","9.99","2022-01-28T20:33:02.781871"
"31848","261","1","5449","5.99","2022-01-23T22:26:25.924728"
"31886","264","2","9380","2.99","2022-01-28T21:44:43.165864"
"31944","359","2","15655","4.99","2022-01-31T05:14:09.263637"
"31970","457","2","14516","0.00","2022-01-29T14:06:00.876354"
"32031","56","2","15714","4.99","2022-01-25T15:31:16.897287"
"32054","115","2","13056","2.99","2022-01-29T09:02:52.398185"
"32063","163","1","15282","0.00","2022-01-26T06:30:29.975983"
"32070","186","1","14216","2.99","2022-01-28T17:22:37.392344"
"32081","213","2","14374","2.99","2022-01-31T22:30:58.831416"
"32088","228","2","12672","3.98","2022-01-28T10:40:40.098977"
"16056","270","1","193","1.99","2022-02-03T02:49:30.663659"
"16075","278","1","1092","4.99","2022-02-14T17:08:09.981165"
"16077","279","2","1019","0.99","2022-02-09T22:43:26.740315"
"16078","280","1","1014","4.99","2022-02-06T01:01:36.023609"
"16103","294","1","595","1.99","2022-02-02T06:00:37.57789"
"16107","296","1","869","4.99","2022-02-07T14:43:52.208634"
"16122","303","1","265","0.99","2022-02-20T18:52:56.731619"
"16129","306","2","375","3.99","2022-02-11T03:36:17.845334"
"16130","306","2","672","6.99","2022-02-09T22:22:58.885179"
"16131","307","2","413","4.99","2022-02-27T22:03:23.082646"
"16133","307","1","614","1.99","2022-02-23T15:07:39.213376"
"16154","315","1","537","8.99","2022-02-21T07:42:18.733228"
"16164","321","2","200","4.99","2022-02-14T18:26:09.023532"
"16167","322","2","166","0.99","2022-02-20T07:34:26.22591"
"16173","325","1","131","5.99","2022-02-08T11:29:05.367166"
